<LEGEND>: <concept>,<layer num>,...,<median of layer nums>
analyse,10,11,11,11,10.75
analysing,11,11,11,11.0
awaking,10,11,11,11,10.75
bathe,11,11,11.0
bathing,8,11,11,11,3,8.8
breathe,8,9,10,10,11,11,9.833333333333334
buying,9,10,11,11,10.25
celebrating,7,11,9.0
cleaning,8,11,9.5
cogitating,11,11,11,11,11.0
college,9,11,10.0
communicate,9,10,10,11,10.0
communicating,8,9,10,10,11,11,9.833333333333334
compete,9,9,10,11,9.75
competing,9,8,11,11,9.75
contemplate,9,11,11,11,11,10.6
contemplating,7,8,11,11,11,11,11,10,10.0
cooking,9,9.0
dance,10,11,10.5
dreaming,8,11,9.5
drink,10,11,11,10.666666666666666
drinking,11,7,9.0
driving,11,11.0
dying,8,10,11,11,11,10.2
eating,8,9,8.5
entertain,6,8,9,9,9,9,9,10,10,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,8,9,10,10,11,11,10,9.93939393939394
entertaining,8,9,9,10,10,11,11,9.714285714285714
exercising,8,11,9.5
falling,10,10.0
fence,11,11,11.0
fencing,9,10,11,8,11,9.8
fiddle,11,11.0
fiddling,11,11,11,11,11,11.0
fishing,9,11,10,10.0
forgive,9,9,9,10,10,10,11,11,11,11,7,7,8,10,10,11,11,11,11,9,11,9.857142857142858
forgiving,9,11,11,10.333333333333334
getting,9,10,9.5
grooming,11,10,11,10.666666666666666
helping,10,7,9,9,10,11,8,8,9,9.0
hike,9,10,10,10,11,11,11,11,11,10.444444444444445
jogging,9,10,11,10.0
judging,8,9,9,11,5,9,8.5
kill,9,10,11,11,10.25
killing,10,10.0
kissing,8,11,9.5
knit,6,7,7,8,8,8,8,8,9,10,11,11,11,11,8,11,8.875
knitting,9,11,10.0
learning,8,9,10,11,9,11,11,11,9,9.88888888888889
lie,11,11,11.0
listening,8,11,10,11,11,11,10.333333333333334
live,10,8,8,9,9,10,9.0
living,8,9,8.5
lying,7,7,8,9,10,10,11,11,11,11,11,9.636363636363637
memorising,11,11,11,9,10.5
memorize,10,11,11,11,7,9,11,11,10.125
money,9,9.0
painting,8,8,8,9,9,10,11,11,11,11,9.6
party,9,9.0
perform,9,9,10,11,11,9,11,10.0
performing,11,11.0
playing,8,8.0
pray,9,9,10,9.333333333333334
praying,7,11,8,9,9,9,8.833333333333334
pretend,9,10,9.5
pretending,8,9,9,11,7,8.8
procreate,11,11,11,11.0
procreating,11,11,11.0
program,9,10,11,10.0
punch,6,9,9,11,11,11,11,9.714285714285714
punching,8,8,9,10,11,9,9,9.142857142857142
punishing,11,11,11,11,11.0
reading,8,9,11,11,9.75
relax,9,9,9.0
relaxing,8,10,9,11,9.5
remember,10,11,10.5
remembering,8,11,9.5
resting,8,11,9.5
run,9,11,10.0
running,8,8.0
sewing,11,11.0
shop,10,11,11,11,10.75
shopping,10,11,10.5
sing,10,8,9,9,9.0
skate,9,11,11,11,5,7,7,8,9,9,10,10,11,11,11,9.333333333333334
skating,8,9,11,11,11,10.0
ski,5,8,9,10,11,11,11,11,9,9.444444444444445
skiing,10,11,8,11,9,9.8
sleeping,11,8,9.5
smoking,9,9.0
snoring,11,11,11,11.0
socialising,11,11,11.0
socialize,10,11,11,11,9,10.4
spit,8,9,9,10,11,11,11,9.857142857142858
spitting,8,9,11,11,9.75
studying,8,9,10,11,11,9.8
surfing,11,11.0
surprise,11,11.0
surprising,8,9,9,9,10,11,11,10,7,9.333333333333334
swimming,9,11,10.0
thanking,5,6,7,8,8,9,10,10,11,11,9,8.545454545454545
thinking,10,10.0
tickle,10,11,11,11,11,10.8
traveling,8,9,10,11,9.5
type,9,9.0
walk,8,10,9.0
walking,8,9,9,11,9.25
working,9,10,11,11,11,11,10.5
wrestle,9,9,9,9,10,11,11,11,11,11,11,8,10.0
wrestling,9,11,11,8,9,11,9.833333333333334
write,7,9,10,11,9.25
writing,7,8,9,10,10,8.8
air,10,11,11,10.666666666666666
ball,10,11,10,10.333333333333334
